step,episode,return,length,moving_average_return,policy_loss,value_loss,entropy,approx_kl,explained_variance,learning_rate,fps
343924,347,833.3333333333177,1000.0,529.1169286669225,-0.0059424592182040215,63.07408905029297,2.760202169418335,0.0038940259255468845,0.8860971331596375,7.822399999999999e-05,110
344416,348,193.47826086956837,1000.0,510.45252233797856,0.005379475653171539,48.18705368041992,2.760072946548462,0.006438728421926498,0.9015070796012878,7.796800000000001e-05,110
345708,349,51.515151515155445,1000.0,460.5690724545303,-0.0063684661872684956,7.135870456695557,2.7600414752960205,0.0068178023211658,0.9880341291427612,7.719999999999999e-05,110
347264,350,490.64327485379215,1000.0,480.28321943449583,-0.015670400112867355,9.579060554504395,2.7599399089813232,0.012328511103987694,0.9784340262413025,7.6432e-05,110
347928,351,282.9113924050505,1000.0,454.6670739067902,-0.0004150792956352234,37.74645233154297,2.7598743438720703,0.008147336542606354,0.9149499535560608,7.6176e-05,110
348420,352,842.4460431654508,1000.0,509.94108998804256,-0.006812281906604767,16.59514045715332,2.759821891784668,0.01390537153929472,0.9617354869842529,7.591999999999999e-05,110
349712,353,487.0307167235339,1000.0,500.7260729231963,-0.012441730126738548,25.77328872680664,2.759854793548584,0.007111011538654566,0.9519140124320984,7.5152e-05,110
351268,354,566.6666666666528,1000.0,522.0285011792668,-0.006817111745476723,37.85948944091797,2.760373115539551,0.002695845440030098,0.9135156273841858,7.438400000000001e-05,110
351932,355,641.2140575079746,1000.0,524.528285308444,-0.025052832439541817,24.555383682250977,2.760305881500244,0.028006989508867264,0.9203051924705505,7.4128e-05,110
352424,356,463.90977443607414,1000.0,485.3148671476571,-0.001576872542500496,42.43826675415039,2.760206699371338,0.015979113057255745,0.9170915484428406,7.3872e-05,110
353716,357,309.240924092396,1000.0,432.9056262235648,-0.0054707154631614685,60.62590789794922,2.76015043258667,0.005353838670998812,0.725440502166748,7.336000000000002e-05,110
355272,358,517.543859649107,1000.0,465.3121861015187,-0.011453507468104362,31.684703826904297,2.759822368621826,0.00872398354113102,0.9208617806434631,7.259199999999999e-05,110
355936,359,308.39694656487774,1000.0,491.00036560649096,-0.010204168036580086,52.33638381958008,2.7598023414611816,0.009647997096180916,0.853863537311554,7.208e-05,111
356428,360,496.7741935483835,1000.0,491.61345747595016,-0.008772043511271477,66.84532165527344,2.759783983230591,0.007189413532614708,0.8199049234390259,7.1824e-05,111
357720,361,347.71241830064014,1000.0,498.09356006550905,-0.01023050956428051,29.157581329345703,2.759927749633789,0.01418546587228775,0.9628219604492188,7.131199999999998e-05,111
359276,362,73.28519855596139,1000.0,421.1774756045601,-0.008506081998348236,3.765740394592285,2.760122060775757,0.014609754085540771,0.9933018088340759,7.0544e-05,111
359940,363,87.50000000000492,1000.0,381.2244039322072,0.003562137484550476,30.154468536376953,2.760550022125244,0.020387258380651474,0.9059498906135559,7.003200000000001e-05,111
360432,364,231.01045296166575,1000.0,347.65878256170856,0.003562137484550476,30.154468536376953,2.760550022125244,0.020387258380651474,0.9059498906135559,7.003200000000001e-05,111
361724,365,232.1678321678256,1000.0,306.7541600276936,-0.004927109926939011,8.501890182495117,2.7606444358825684,0.008237197995185852,0.9785495400428772,6.926399999999999e-05,111
363280,366,165.37216828478995,1000.0,276.9003994125652,0.0005945153534412384,14.578420639038086,2.760676383972168,0.014543394558131695,0.9745720028877258,6.8496e-05,111
363944,367,41.50943396226727,1000.0,250.12725039955234,0.007049381732940674,23.534191131591797,2.7608394622802734,0.04041503369808197,0.9385067820549011,6.824e-05,111
364436,368,141.4965986394603,1000.0,212.52252429858768,-0.010510846972465515,21.206867218017578,2.761005401611328,0.02576354146003723,0.9533693790435791,6.798399999999999e-05,111
365728,369,343.6363636363488,1000.0,216.04646600573474,-0.012157665565609932,29.85798454284668,2.761056661605835,0.001613614265806973,0.920366108417511,6.7216e-05,111
367284,370,291.69139465874224,1000.0,195.53818611677065,-0.0002185031771659851,4.1559600830078125,2.760885238647461,0.007684142328798771,0.9900788068771362,6.644800000000001e-05,111
367948,371,-36.877076411960935,1000.0,157.07923664551052,-0.002971787005662918,29.890485763549805,2.7608253955841064,0.010695014148950577,0.9349390268325806,6.6192e-05,111
368440,372,84.66898954704305,1000.0,158.2176157446187,-0.004833774641156197,5.518664360046387,2.7608556747436523,0.014238628558814526,0.9870870113372803,6.5936e-05,111
369732,373,264.74164133737366,1000.0,175.9417798783556,-0.010484203696250916,9.255706787109375,2.76071834564209,0.007662949152290821,0.9782390594482422,6.516800000000001e-05,111
371288,374,203.37078651685405,1000.0,173.17781323387442,0.010723432525992393,13.625162124633789,2.7607932090759277,0.013772891834378242,0.9500170946121216,6.440000000000002e-05,112
371952,375,32.14285714285966,1000.0,153.1753157313778,0.021697621792554855,38.94294357299805,2.7607884407043457,0.05880416929721832,0.9099771976470947,6.4144e-05,112
372444,376,229.8245614035015,1000.0,159.62055504324897,-0.008609157055616379,52.26300048828125,2.7608165740966797,0.016821876168251038,0.8844801187515259,6.3888e-05,112
373736,377,160.31746031746482,1000.0,171.5013576787687,-0.010414615273475647,91.08277893066406,2.7607574462890625,0.0021707783453166485,0.8380759954452515,6.337599999999998e-05,112
375292,378,255.7046979865644,1000.0,182.92216761347913,0.0021540215238928795,14.526826858520508,2.7606024742126465,0.07935445010662079,0.9507009983062744,6.2608e-05,112
375956,379,85.18518518519005,1000.0,157.07704976836325,-0.005672861821949482,4.878638744354248,2.760375499725342,0.00389106129296124,0.9928290843963623,6.209600000000001e-05,112
376448,380,293.1034482758475,1000.0,157.2182551300738,0.002685803920030594,10.293909072875977,2.760366916656494,0.005660251714289188,0.9866788983345032,6.184e-05,112
377740,381,51.408450704229196,1000.0,166.04680784169278,-0.004034753888845444,14.166730880737305,2.760450839996338,0.002425005193799734,0.9725014567375183,6.132799999999999e-05,112
379296,382,391.46757679179365,1000.0,196.72666656616784,0.0029020924121141434,5.728667259216309,2.7606804370880127,0.05058462172746658,0.9879436492919922,6.056e-05,112
379960,383,345.85987261145067,1000.0,204.83848969357555,0.000584753230214119,1.2978730201721191,2.7608866691589355,0.00496465340256691,0.9978116750717163,6.004799999999999e-05,112
380452,384,175.6598240469257,1000.0,202.0673934465827,-0.005758635699748993,8.199037551879883,2.760993480682373,0.006560896523296833,0.9813113212585449,5.979200000000001e-05,112
381744,385,152.63157894737282,1000.0,214.11626562703404,-0.004131549037992954,25.248458862304688,2.7613258361816406,0.02006993442773819,0.9550973176956177,5.928e-05,112
383300,386,373.6842105263006,1000.0,228.50223053931396,-0.0023695393465459347,25.71343994140625,2.7616560459136963,0.014714275486767292,0.9449259042739868,5.851200000000001e-05,112
383964,387,784.2105263157737,1000.0,290.8915371391448,-0.0021635722368955612,27.387121200561523,2.76173734664917,0.004491344094276428,0.9124501943588257,5.8256000000000006e-05,112
384456,388,377.2036474164025,1000.0,303.0414320821286,-0.002403572201728821,61.74269104003906,2.7619125843048096,0.001487191766500473,0.8805867433547974,5.8e-05,112
385748,389,350.98039215684867,1000.0,329.6209527792945,-0.0033710822463035583,58.81196212768555,2.7620139122009277,0.004855332896113396,0.875084638595581,5.7232000000000004e-05,113
387304,390,502.8880866425845,1000.0,350.59941661596815,-0.011562440544366837,8.532730102539062,2.7623658180236816,0.011388249695301056,0.9905035495758057,5.6463999999999987e-05,113
387968,391,488.60759493670105,1000.0,394.31933103921534,-0.01459501776844263,61.003562927246094,2.762327194213867,0.014627711847424507,0.8953038454055786,5.620800000000001e-05,113
388460,392,311.9850187265779,1000.0,386.3710752326938,-0.015951599925756454,21.940696716308594,2.762279987335205,0.027501875534653664,0.9500240087509155,5.5952e-05,113
389752,393,356.74740484427775,1000.0,387.4598284559765,-0.006196824833750725,5.53322696685791,2.762322425842285,0.010908979922533035,0.9931661486625671,5.518400000000001e-05,113
391308,394,272.26277372261404,1000.0,397.12012342354535,-0.006365416571497917,21.933378219604492,2.7621281147003174,0.006954420357942581,0.9570952653884888,5.4415999999999995e-05,113
391972,395,498.56630824371405,1000.0,431.71359635317947,-9.148567914962769e-05,25.24822235107422,2.7620270252227783,0.008224940858781338,0.9588962197303772,5.416000000000002e-05,113
392464,396,134.42136498516797,1000.0,407.78731179906623,-0.00442899763584137,99.01751708984375,2.761970281600952,0.0021237852051854134,0.8038040995597839,5.390400000000001e-05,113
393756,397,504.65116279068513,1000.0,379.83137544655733,-0.00436561182141304,4.789367198944092,2.7619495391845703,0.008744144812226295,0.9905308485031128,5.313599999999999e-05,113
395312,398,-16.981132075472107,1000.0,340.41289749736995,-0.007717182859778404,15.567212104797363,2.762266159057617,0.005462787114083767,0.9622023105621338,5.2368e-05,113
395976,399,69.23076923077397,1000.0,312.23793520476244,-0.005264513194561005,13.174161911010742,2.7624077796936035,0.008400390855967999,0.96871018409729,5.211199999999999e-05,113
396468,400,473.28990228011764,1000.0,309.27811676851576,-0.015554136596620083,38.79737854003906,2.7625675201416016,0.003956657834351063,0.9149506688117981,5.185600000000001e-05,113
397760,401,406.6666666666529,1000.0,301.0840239415109,-0.013120569288730621,9.496545791625977,2.7625892162323,0.005092306062579155,0.9851347804069519,5.1344e-05,113
399316,402,681.8181818181698,1000.0,338.0673402506701,-0.002447463572025299,21.88616180419922,2.7621827125549316,0.006824720650911331,0.9579154253005981,5.057600000000001e-05,113
399980,403,461.64383561642563,1000.0,348.55698332788495,0.011385105550289154,21.943279266357422,2.76210618019104,0.017072400078177452,0.9656450748443604,5.0064e-05,113
400472,404,277.697841726605,1000.0,349.10049012828404,-0.007076796144247055,9.380859375,2.762350559234619,0.033625755459070206,0.9904568791389465,4.9807999999999995e-05,113
401764,405,215.0289017341052,1000.0,320.7467494773231,-0.013576499186456203,29.777034759521484,2.7626562118530273,0.007812980562448502,0.9457401037216187,4.929600000000001e-05,114
403320,406,561.9718309859024,1000.0,363.50179607739653,-0.019176796078681946,34.9398078918457,2.7625205516815186,0.0038027360569685698,0.7681841254234314,4.852799999999999e-05,114
403984,407,725.2788104089079,1000.0,385.56456083921887,-0.007386917248368263,36.06110763549805,2.762371301651001,0.007101336494088173,0.8159306049346924,4.8016e-05,114
404476,408,446.3576158940278,1000.0,431.89843563616876,-0.007386917248368263,36.06110763549805,2.762371301651001,0.007101336494088173,0.8159306049346924,4.8016e-05,114
405768,409,525.8503401360509,1000.0,477.5603927266966,-0.0043398477137088776,34.23283386230469,2.762294054031372,0.0020337481983006,0.7210073471069336,4.724800000000001e-05,114
407324,410,317.8082191780688,1000.0,462.0122244164916,-0.0057307034730911255,24.036510467529297,2.7625315189361572,0.0025160512886941433,0.08871722221374512,4.6479999999999995e-05,114
407988,411,722.58064516128,1000.0,493.60362226595436,-0.014072274789214134,76.04759216308594,2.7626023292541504,0.0031164526008069515,0.14292746782302856,4.622399999999999e-05,114
408480,412,650.88967971529,1000.0,490.51077205566634,-0.011633271351456642,87.7034912109375,2.76263165473938,0.009391801431775093,0.7862319946289062,4.596800000000001e-05,114
409772,413,249.25373134328416,1000.0,469.27176162835224,-0.003397432155907154,21.414581298828125,2.7626523971557617,0.001043395372107625,0.9484000205993652,4.5199999999999994e-05,114
411328,414,285.2140077820865,1000.0,470.02337823390036,-0.005661165341734886,5.708277702331543,2.7624735832214355,0.0027771564200520515,0.9905989766120911,4.4432e-05,114
411992,415,530.508474576262,1000.0,501.5713355181162,0.006180666387081146,26.386016845703125,2.7624006271362305,0.006462398916482925,0.9338055849075317,4.417599999999999e-05,114
412484,416,268.0555555555432,1000.0,472.17970797508013,-0.007695212960243225,66.63982391357422,2.7623186111450195,0.0011286165099591017,0.8868501782417297,4.3919999999999986e-05,114
413776,417,366.8874172185309,1000.0,436.3405686560424,-0.0025942064821720123,15.779939651489258,2.7621219158172607,0.0022537708282470703,0.9600609540939331,4.3151999999999996e-05,114
415332,418,583.0985915492901,1000.0,450.0146662215687,-0.01165226474404335,29.391189575195312,2.7619900703430176,0.010340040549635887,0.4610421061515808,4.2384000000000006e-05,114
415996,419,646.710526315777,1000.0,462.10068483954126,-0.006580660119652748,61.911598205566406,2.761880874633789,0.0040998514741659164,0.022515594959259033,4.2128e-05,114
416488,420,299.9999999999964,1000.0,460.31986292173406,-0.004056384786963463,38.19129180908203,2.761774778366089,0.0024497685953974724,0.4745081067085266,4.1871999999999995e-05,114
417780,421,521.7105263157788,1000.0,440.2328510371839,-0.012834034860134125,38.81968688964844,2.7619380950927734,0.006747881881892681,0.8409949541091919,4.136000000000001e-05,114
419336,422,206.25000000000284,1000.0,395.76888306565513,-0.0008651949465274811,9.511380195617676,2.762376308441162,0.004785593599081039,0.9821197390556335,4.033600000000001e-05,114
420000,423,363.33333333331933,1000.0,407.1768432646587,-0.002937963232398033,16.358394622802734,2.7625246047973633,0.0018966279458254576,0.9736030101776123,4.008e-05,114
420492,424,664.3097643097533,1000.0,445.08641891742536,-0.013786833733320236,15.971868515014648,2.7626726627349854,0.001841939054429531,0.9358177185058594,3.9824e-05,114
421784,425,567.7852348993156,1000.0,448.81409494973076,-0.006145644932985306,37.63820266723633,2.762901782989502,0.002170204883441329,0.7706100344657898,3.931200000000001e-05,115
423340,426,335.37414965985175,1000.0,455.5459543601616,-0.0108114555478096,39.096736907958984,2.763014793395996,0.0035780020989477634,0.8217040300369263,3.8543999999999996e-05,115
424004,427,665.1245551601291,1000.0,485.36966815432135,-0.0003478787839412689,44.72673416137695,2.763026714324951,0.012507515028119087,0.6388798952102661,3.803200000000001e-05,115
424496,428,787.5502008032006,1000.0,505.81482907971247,0.0006143096834421158,44.037864685058594,2.7630505561828613,0.0012918186839669943,0.8574286699295044,3.7776000000000006e-05,115
425788,429,622.8070175438439,1000.0,503.42447820251925,-0.011469228193163872,18.20138931274414,2.7631359100341797,0.008448846638202667,0.957962691783905,3.7263999999999994e-05,115
427344,430,270.10676156582315,1000.0,500.43515435910194,-0.004141293466091156,8.11149787902832,2.7632195949554443,0.0022753882221877575,0.9884213209152222,3.6496000000000004e-05,115
428008,431,861.4035087719134,1000.0,534.4044526047153,-0.0038743121549487114,20.697641372680664,2.763370990753174,0.002288223011419177,0.9373480677604675,3.623999999999999e-05,115
428500,432,767.3139158575908,1000.0,590.510844190474,-0.0010140631347894669,93.28711700439453,2.763461112976074,0.002710027387365699,0.47072339057922363,3.5983999999999986e-05,115
429792,433,546.8749999999936,1000.0,608.8650108571416,-0.010472796857357025,7.206575393676758,2.7637362480163574,0.004755915142595768,0.26988697052001953,3.5215999999999996e-05,115
431348,434,565.4545454545349,1000.0,598.9794889716197,-0.0009857797995209694,39.97058868408203,2.7638583183288574,0.0008610761724412441,0.8105836510658264,3.4448000000000006e-05,115
432012,435,287.6221498371223,1000.0,570.9631804654005,-0.0023824144154787064,67.5657958984375,2.763901948928833,0.002134412992745638,0.15360331535339355,3.4192e-05,115
432504,436,547.3829201101839,1000.0,592.1640575104336,-0.0033763274550437927,63.205284118652344,2.7639384269714355,0.0017606676556169987,0.34787434339523315,3.3935999999999995e-05,115
433796,437,780.866425992772,1000.0,603.7382445936979,-0.00315043143928051,7.898536682128906,2.7639083862304688,0.005342127755284309,-0.05569803714752197,3.3168000000000005e-05,115
435352,438,850.5703422053068,1000.0,610.0402587339084,-0.003210078924894333,8.559178352355957,2.764186382293701,0.004808741621673107,0.9819967746734619,3.2400000000000015e-05,115
436016,439,551.7241379310219,1000.0,602.9319707726262,-0.001986108720302582,61.62142562866211,2.7642769813537598,0.007540060207247734,0.8724576234817505,3.214400000000001e-05,115
436508,440,222.98136645962623,1000.0,598.2194312620065,-0.0066292136907577515,22.40656852722168,2.764374256134033,0.0006518138106912374,0.9273443818092346,3.1888000000000004e-05,115
437800,441,489.0909090908961,1000.0,560.9881712939048,0.0029904423281550407,5.1446757316589355,2.7647898197174072,0.010557125322520733,-0.15758061408996582,3.112000000000001e-05,115
439356,442,443.6893203883371,1000.0,528.6257117469796,-0.0031340178102254868,23.760770797729492,2.765106678009033,0.0031168139539659023,0.9601725935935974,3.035199999999999e-05,115
440020,443,326.05633802815726,1000.0,506.5438455497959,-0.0036341967061161995,15.98002815246582,2.765188455581665,0.001114897197112441,0.956007719039917,3.009600000000001e-05,115
440512,444,518.8925081433118,1000.0,501.88764181867356,-0.008056052029132843,3.884751319885254,2.765288829803467,0.0014007848221808672,0.969532310962677,2.9840000000000006e-05,115
441804,445,581.5476190476082,1000.0,531.2801887397221,-0.003684096038341522,12.740592002868652,2.765390396118164,0.007044524420052767,0.782081127166748,2.9327999999999994e-05,116
443360,446,344.0894568689983,1000.0,510.9508424156035,-0.01257631927728653,23.07693862915039,2.765652894973755,0.0069913193583488464,0.3386279344558716,2.856e-05,116
444024,447,754.7854785478461,1000.0,508.342747671111,-0.0038947351276874542,26.222633361816406,2.7657883167266846,0.0026766271330416203,0.7221255898475647,2.804799999999999e-05,116
444516,448,738.129496402862,1000.0,497.09866309086647,-0.005545619875192642,53.85808181762695,2.765805244445801,0.0022863943595439196,0.7590307593345642,2.779200000000001e-05,116
445808,449,342.3076923076828,1000.0,476.15701852853255,-0.008370749652385712,15.682929992675781,2.765678882598877,0.0024878992699086666,0.9410098195075989,2.728e-05,116
447364,450,435.83617747438933,1000.0,497.44249963000885,0.0013343654572963715,4.833254337310791,2.7655811309814453,0.0177460927516222,-0.04301190376281738,2.651200000000001e-05,116
448028,451,764.8648648648501,1000.0,525.0198952074044,-0.003663890063762665,7.963987350463867,2.7655792236328125,0.0005875886417925358,0.21015751361846924,2.5999999999999995e-05,116
448520,452,516.3934426229459,1000.0,532.2903074308653,-0.007545335218310356,59.2615852355957,2.765514850616455,0.002254099352285266,0.7539331912994385,2.574399999999999e-05,116
449812,453,735.0168350168215,1000.0,573.1863571297316,-0.009381486102938652,8.477001190185547,2.7655463218688965,0.006354120559990406,0.38794398307800293,2.5232000000000005e-05,116
451368,454,415.1515151515037,1000.0,562.8122578305508,-0.003713918849825859,27.393795013427734,2.765934467315674,0.0072973184287548065,0.9373729228973389,2.4464000000000015e-05,116
452032,455,441.80602006687957,1000.0,548.838097932478,-0.008098244667053223,75.36504364013672,2.7660250663757324,0.0036595037672668695,0.8582817316055298,2.420800000000001e-05,116
452524,456,426.3157894736717,1000.0,557.0607311929452,-0.00197400338947773,37.945350646972656,2.7660741806030273,0.00029654253739863634,0.8919804692268372,2.3952e-05,116
453816,457,267.0033670033558,1000.0,508.2825200384962,-0.008156387135386467,8.959585189819336,2.7661876678466797,0.004268795717507601,0.9836442470550537,2.318400000000001e-05,116
455372,458,651.908396946554,1000.0,499.6604100928654,-0.005945120006799698,18.79311752319336,2.7661917209625244,0.0017836902989074588,0.8288066983222961,2.2415999999999993e-05,116
456036,459,758.1818181818049,1000.0,541.2478226802776,-0.010219957679510117,35.04612731933594,2.76607084274292,0.005179576575756073,0.7824076414108276,2.2160000000000015e-05,116
456528,460,848.3394833948247,1000.0,582.4981532723212,-0.0012162607163190842,48.61793518066406,2.7660202980041504,0.0020246587228029966,0.29072457551956177,2.1904000000000006e-05,116
457820,461,808.4249084248992,1000.0,586.8541576283262,-0.006538656540215015,10.718215942382812,2.766122341156006,0.0033469065092504025,0.4660794138908386,2.113599999999999e-05,116
459376,462,559.3749999999906,1000.0,591.1523133660306,-0.005737751722335815,18.78041648864746,2.766035556793213,0.003401912050321698,0.7569965720176697,2.0368e-05,116
460040,463,780.149812734073,1000.0,595.6656111377557,-0.0025788024067878723,31.947498321533203,2.7659811973571777,0.0013476242311298847,0.652135968208313,2.011199999999999e-05,116
460532,464,678.156996587018,1000.0,621.9661592813072,-0.0009837867692112923,55.902320861816406,2.765946626663208,0.0014146482571959496,0.11897802352905273,1.9856000000000015e-05,116
461824,465,658.1699346405105,1000.0,643.6025507386702,-0.0038660895079374313,11.5079345703125,2.765761137008667,0.001061821123585105,0.8249788880348206,1.9344e-05,116
463380,466,761.7021276595646,1000.0,677.1411845572595,-0.004686616361141205,6.353246212005615,2.765651226043701,0.0005776169709861279,0.5034781694412231,1.8320000000000004e-05,117
464044,467,616.3636363636281,1000.0,712.0772114932868,-0.0031092073768377304,31.220684051513672,2.7656145095825195,0.0015178648754954338,0.9223798513412476,1.8064e-05,117
464536,468,543.7908496731922,1000.0,701.2654567659506,-0.0040785567834973335,40.41008758544922,2.7656264305114746,0.00113201467320323,0.15669476985931396,1.780799999999999e-05,117
465828,469,721.5488215488084,1000.0,697.602157102651,-0.0011578043922781944,5.626035213470459,2.7657034397125244,0.00039683026261627674,0.4818950295448303,1.7296000000000005e-05,117
467384,470,704.123711340193,1000.0,683.1805798971877,-0.003975728526711464,13.61973762512207,2.7658987045288086,0.0006051601376384497,0.5868998765945435,1.6527999999999988e-05,117
468048,471,586.2068965517116,1000.0,660.958778709869,-0.0032906755805015564,22.586917877197266,2.765897750854492,0.0003854543901979923,0.8366384506225586,1.6016000000000004e-05,117
468540,472,544.012944983812,1000.0,659.4225732082512,-0.0008618123829364777,45.83677673339844,2.7658863067626953,0.0016673416830599308,0.7605904936790466,1.5759999999999998e-05,117
469832,473,484.37499999999034,1000.0,629.8450919348428,-0.00264015793800354,4.395569324493408,2.765957832336426,0.00290676043368876,-0.36756300926208496,1.5248000000000012e-05,117
471388,474,682.1782178217742,1000.0,630.2472140583185,0.005548495799303055,5.0742645263671875,2.7659850120544434,0.0009655632311478257,-0.11185777187347412,1.4479999999999994e-05,117
472052,475,638.5620915032547,1000.0,628.286429744593,-0.0031342292204499245,21.3626651763916,2.7659804821014404,0.0002351030707359314,0.7061000466346741,1.4223999999999986e-05,117
472544,476,703.9867109634466,1000.0,622.5148880749812,-0.002978350967168808,33.40306854248047,2.765963077545166,0.00047994893975555897,0.7441318035125732,1.396800000000001e-05,117
473836,477,606.2499999999903,1000.0,621.5035244386173,-0.0009057391434907913,4.328001022338867,2.7661008834838867,0.001727607799693942,0.4134039282798767,1.319999999999999e-05,117
475392,478,720.5128205128095,1000.0,639.175721522579,9.385496377944946e-05,10.365150451660156,2.7662577629089355,0.00046426383778452873,-0.4272395372390747,1.2431999999999999e-05,117
476056,479,772.3404255319049,1000.0,644.2548819208886,0.0007255172822624445,38.110450744628906,2.766317367553711,0.00032093399204313755,0.2249084711074829,1.2175999999999993e-05,117
476548,480,721.5613382899509,1000.0,645.9986446158645,-0.0034026727080345154,41.222129821777344,2.7663722038269043,0.0007805436616763473,0.15118706226348877,1.1919999999999986e-05,117
477840,481,530.9148264984095,1000.0,640.4694376105342,-0.0035987496376037598,10.204069137573242,2.766484260559082,0.0005234119016677141,0.10292261838912964,1.1151999999999996e-05,117
479396,482,827.9661016949017,1000.0,668.8647532816433,-0.0009397557005286217,16.321086883544922,2.7664859294891357,0.0003953883424401283,0.06428855657577515,1.0384000000000004e-05,117
480060,483,854.1984732824337,1000.0,705.8471006098875,-0.004124870523810387,67.08222961425781,2.7665138244628906,0.0002775220200419426,0.060771048069000244,1.0127999999999999e-05,117
480552,484,721.1920529801243,1000.0,709.7484841257227,0.0007964968681335449,61.34332275390625,2.766531467437744,0.0003005592152476311,0.2879723310470581,9.871999999999993e-06,117
481844,485,355.0561797752803,1000.0,681.3978929529253,-0.0055115679278969765,6.173854351043701,2.766474723815918,0.0004856581799685955,-1.3901171684265137,9.104000000000001e-06,117
483400,486,759.5890410958771,1000.0,686.9581259661684,-5.313009023666382e-05,10.439273834228516,2.7666285037994385,0.0005341996438801289,0.20245873928070068,8.33600000000001e-06,117
484064,487,687.974683544295,1000.0,695.1305943205987,-0.0044391825795173645,42.12043762207031,2.7666893005371094,0.000631948933005333,0.2043941617012024,8.080000000000004e-06,117
484556,488,839.8496240601347,1000.0,707.0642746753313,-0.0002484656870365143,36.65021514892578,2.766737937927246,0.0007617131341248751,0.22034776210784912,7.823999999999998e-06,117
485848,489,545.6140350877058,1000.0,684.3916356309112,-0.0028046444058418274,11.356999397277832,2.7667691707611084,0.0003420326393097639,0.9662604331970215,7.312000000000013e-06,117
487404,490,364.39628482971176,1000.0,648.6751302848874,-0.0030829403549432755,7.145650863647461,2.76676869392395,0.0003871412482112646,0.9816398620605469,6.5439999999999944e-06,117
488068,491,736.298932384332,1000.0,669.2135408734796,0.0021913573145866394,9.725075721740723,2.766726016998291,0.0003998092142865062,0.9783750772476196,6.032000000000009e-06,117
488560,492,433.12302839115466,1000.0,629.729233543105,-0.0008288193494081497,48.272003173828125,2.7667288780212402,0.00013326737098395824,0.848680853843689,5.776000000000004e-06,117
489852,493,841.6058394160434,1000.0,628.4699701564659,0.00015923380851745605,9.966522216796875,2.7667744159698486,3.646453842520714e-05,0.3529238700866699,5.263999999999991e-06,117
491408,494,803.2258064516003,1000.0,636.6733455036135,-0.0009200796484947205,19.309091567993164,2.7667503356933594,0.00018097390420734882,0.6491590738296509,4.496e-06,118
492072,495,517.8343949044448,1000.0,652.95116701653,-0.0034934943541884422,13.248844146728516,2.76678729057312,0.00021601282060146332,0.30896568298339844,3.983999999999988e-06,118
492564,496,843.999999999987,1000.0,661.3922629069409,-0.00019827485084533691,32.35045623779297,2.766794204711914,7.229670882225037e-05,0.08627098798751831,3.728000000000009e-06,118
493856,497,829.3286219081136,1000.0,675.5276567433228,0.0011344514787197113,11.737115859985352,2.7668073177337646,0.00017746002413332462,0.31180429458618164,3.215999999999997e-06,118
495412,498,819.5402298850488,1000.0,673.4967173258142,-0.0010881200432777405,22.831157684326172,2.7668323516845703,0.00010259682312607765,0.7338131070137024,2.4480000000000056e-06,118
496076,499,630.6122448979454,1000.0,681.9965383068381,-0.0009329970926046371,79.25839233398438,2.7668392658233643,0.00011034635826945305,0.36528223752975464,2.1919999999999995e-06,118
496568,500,470.57057057056215,1000.0,692.6139668809232,0.0001594647765159607,59.23836135864258,2.7668399810791016,0.00010422524064779282,0.11430376768112183,1.9359999999999934e-06,118
497860,501,553.8461538461444,1000.0,674.3686890271044,-0.0004026899114251137,33.020050048828125,2.766846179962158,0.00011775246821343899,0.5516633987426758,1.1680000000000024e-06,118
499416,502,534.8684210526197,1000.0,684.543228293251,-4.5767053961753845e-05,10.777080535888672,2.766852855682373,3.868946805596352e-06,-0.2937643527984619,4.0000000000001147e-07,118
500080,503,826.3565891472787,1000.0,683.0183032663746,-2.627260982990265e-06,42.65401077270508,2.766852855682373,2.1497253328561783e-06,0.10671126842498779,1.4400000000000523e-07,118
